figi,ticker,name,asset_uid,issue_size,shares_outstanding,free_float,market_capitalization,pe_ratio_ttm,price_to_book_ttm,price_to_sales_ttm,roe,roa,net_margin_mrq,revenue_ttm,net_income_ttm,total_debt_mrq,total_debt_to_equity_mrq,average_daily_volume_last_10_days,average_daily_volume_last_4_weeks,high_price_last_52_weeks,low_price_last_52_weeks,currency_x,uid,adr_to_common_share_ratio,beta,buy_back_ttm,currency_y,current_ratio_mrq,diluted_eps_ttm,dividend_payout_ratio_fy,dividend_rate_ttm,dividend_yield_daily_ttm,dividends_per_share,domicile_indicator_code,ebitda_change_five_years,ebitda_ttm,eps_change_five_years,eps_ttm,ev_to_ebitda_mrq,ev_to_sales,ex_dividend_date,fiscal_period_end_date,fiscal_period_start_date,five_year_annual_dividend_growth_rate,five_year_annual_revenue_growth_rate,five_years_average_dividend_yield,fixed_charge_coverage_ratio_fy,forward_annual_dividend_yield,free_cash_flow_to_price,free_cash_flow_ttm,net_debt_to_ebitda,net_interest_margin_mrq,number_of_employees,one_year_annual_revenue_growth_rate,price_to_free_cash_flow_ttm,revenue_change_five_years,roic,three_year_annual_revenue_growth_rate,total_debt_change_five_years,total_debt_to_ebitda_mrq,total_enterprise_value_mrq,№,Наименование,Регистрационный номер,Код налогоплательщика,Организационно-правовая форма,"2024, Среднесписочная численность работников",Налоговый режим,"2024, Нематериальные активы, RUB","2024, Основные средства , RUB","2024, Доходные вложения в материальные ценности, RUB","2024, Долгосрочные финансовые вложения, RUB","2024, Отложенные налоговые активы, RUB","2024, Прочие внеоборотные активы, RUB","2024, Внеоборотные активы, RUB","2024, Запасы, RUB","2024, Чистые активы, RUB","2024, НДС по приобретенным ценностям , RUB","2024, Дебиторская задолженность, RUB","2024, Краткосрочные финансовые вложения, RUB","2024, Денежные средства и денежные эквиваленты, RUB","2024, Прочие оборотные активы, RUB","2024, Оборотные активы, RUB","2024, Активы  всего, RUB","2024, Уставный капитал , RUB","2024, Собственные акции, выкупленные у акционеров, RUB","2024, Переоценка внеоборотных активов, RUB","2024, Добавочный капитал, RUB","2024, Резервный капитал, RUB","2024, Нераспределенная прибыль (непокрытый убыток), RUB","2024, Капитал и резервы, RUB","2024, Заёмные средства (долгосрочные), RUB","2024, Отложенные налоговые обязательства, RUB","2024, Прочие долгосрочные обязательства, RUB","2024, Долгосрочные обязательства, RUB","2024, Заёмные средства (краткосрочные), RUB","2024, Кредиторская задолженность, RUB","2024, Доходы будущих периодов , RUB","2024, Прочие краткосрочные обязательства, RUB","2024, Краткосрочные обязательства, RUB","2024, Пассивы всего, RUB","2024, Собственный оборотный капитал, RUB","2024, Собственный капитал, RUB","2024, Совокупный долг, RUB","2024, Выручка, RUB","2024, Себестоимость продаж, RUB","2024, Валовая прибыль (убыток), RUB","2024, Коммерческие расходы, RUB","2024, Управленческие расходы, RUB","2024, Прибыль (убыток) от продажи, RUB","2024, Доходы от участия в других организациях, RUB","2024, Проценты к получению, RUB","2024, Проценты к уплате, RUB","2024, Прочие доходы, RUB","2024, Прочие расходы, RUB","2024, Прибыль (убыток) до налогообложения , RUB","2024, Налог на прибыль, RUB","2024, Чистая прибыль (убыток), RUB","2024, EBIT, RUB","2024, Поступления от текущих операций, RUB","2024, Поступления от продаж, RUB","2024, Поступления арендных, лицензионных, комиссионных платежей, роялти, RUB","2024, Поступления от перепродажи финансовых вложений, RUB","2024, Платежи по текущим операциям, RUB","2024, Платежи поставщикам и подрядчикам, RUB","2024, Оплата труда, RUB","2024, Оплата процентов по долговым обязательствам, RUB","2024, Налог на прибыль, RUB.1","2024, Сальдо денежных потоков от текущих операций, RUB","2024, Поступления от инвестиционных операций, RUB","2024, Продажа внеоборотных активов, RUB","2024, Продажа акций других организаций, RUB","2024, Поступления от возврата займов, продажи долговых ценных бумаг, RUB","2024, Получение дивидендов, процентов, RUB","2024, Платежи по инвестиционным операциям, RUB","2024, Приобретение внеоборотных активов, RUB","2024, Приобретение акций (долей участия), RUB","2024, Приобретение долговых ценных бумаг, предоставление займов, RUB","2024, Платежи по процентам, RUB","2024, Сальдо денежных потоков от инвестиционных операций, RUB","2024, Поступления от финансовых операций, RUB","2024, Получение кредитов и займов, RUB","2024, Поступление денежных вкладов собственников (участников), RUB","2024, Поступления от выпуска акций, увеличения долей участия, RUB","2024, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., RUB","2024, Платежи по финансовым операциям, RUB","2024, Выкуп акций (долей) у собственников, RUB","2024, Выплата дивидендов, RUB","2024, Погашение векселей, возврат кредитов и займов, RUB","2024, Сальдо денежных потоков от финансовых операций, RUB","2024, Сальдо денежных потоков за отчетный период, RUB","2024, Поступление денежных средств всего, RUB","2024, Платежей всего, RUB"
BBG000VG1034,MRKP,Россети Центр и Приволжье,c2b869cc-8676-4e6d-801e-ffd577bb8d98,112697817043,112697817043.0,0.27,61995069155.35,3.43,0.56,0.39,17.31,9.49,11.43,157944075000.0,18059031000.0,32686443000.0,29.49,56164444.44,63580000.0,0.6,0.34,,9a41ec6e-edf0-4863-9ec0-fb3a5c6811e2,0.0,0.59,0.0,RUB,0.0,0.0,31.34,0.05,9.13,0.05,,101.17,42794936000.0,145.76,0.16,1.62,0.0,2025-07-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,10.61,0.0,0.0,0.0,-92397000.0,0.17,0.0,0.0,8.74,-670.96,48.72,0.0,10.4,12.98,0.0,69260904155.35,2570,"РОССЕТИ ЦЕНТР И ПРИВОЛЖЬЕ, ПАО",1075260020043.0,5260200603.0,12247 - Публичные акционерные общества,20 010,,1784531000.0,138049756000.0,,1842775000.0,5336438000.0,,147013500000.0,3388975000.0,108899106000.0,112368000.0,25464347000.0,30551000.0,16964209000.0,2066058000.0,48026508000.0,195040008000.0,11269782000.0,,,,563489000.0,95921923000.0,107755194000.0,18322304000.0,11418661000.0,6613025000.0,36353990000.0,8178095000.0,24299363000.0,1143912000.0,1237000.0,50930824000.0,195040008000.0,21516931000.0,108899106000.0,87284814000.0,140072552000.0,116132504000.0,23940048000.0,,810059000.0,23129989000.0,12872000.0,3904908000.0,5467956000.0,5621127000.0,8039444000.0,19161496000.0,-5464097000.0,13626805000.0,20711672000.0,143334882000.0,135229225000.0,109356000.0,,106260606000.0,68678715000.0,24482857000.0,5011335000.0,4712153000.0,37074276000.0,1017328000.0,8793000.0,,980955000.0,27580000.0,27783634000.0,25314372000.0,411000000.0,1872007000.0,111980000.0,-26766306000.0,,,,,,6562431000.0,,4375782000.0,400000000.0,-6562431000.0,3745539000.0,144352210000.0,140606671000.0
BBG000V07CB8,DVEC,ДЭК,2fb15bd6-7258-4841-becc-e18b14bd1175,17223107804,17223107804.0,0.06,32913359013.44,16.88,1.0,0.19,5.74,2.02,1.1,177188000000.0,1950000000.0,21855000000.0,66.26,4219888.89,2631200.0,2.73,1.57,,18fb3421-7637-48f1-b5b5-20a454e1af5b,0.0,0.6,0.0,RUB,0.0,0.0,147.22,0.17,8.72,0.17,,0.0,0.0,-133.14,0.11,0.0,0.0,2025-06-25T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,7.24,0.0,0.0,0.0,3298000000.0,0.0,0.0,0.0,12.25,9.98,35.58,0.0,15.61,-78.42,0.0,45514359013.44,1002,"ДЭК, ПАО",1072721001660.0,2723088770.0,12247 - Публичные акционерные общества,,,139129000.0,5363028000.0,,10138324000.0,955487000.0,25943000.0,16621911000.0,66309000.0,21321638000.0,81000.0,16949334000.0,,4011669000.0,515362000.0,21542755000.0,38164666000.0,17223108000.0,,,22907292000.0,514939000.0,-19324059000.0,21321280000.0,696942000.0,354153000.0,1898000.0,1052993000.0,122608000.0,14859770000.0,358000.0,,15790393000.0,38164666000.0,6167542000.0,21321638000.0,16843386000.0,166625940000.0,154548368000.0,12077572000.0,6188264000.0,1166837000.0,4722471000.0,150000000.0,524897000.0,59698000.0,1052830000.0,1381944000.0,5008556000.0,-981361000.0,4024255000.0,4393357000.0,165673918000.0,164660031000.0,53830000.0,,163137799000.0,151861600000.0,7969595000.0,59698000.0,1156689000.0,2536119000.0,160139000.0,10139000.0,,,150000000.0,1140636000.0,1140636000.0,,,,-980497000.0,600000000.0,600000000.0,,,,773228000.0,,,600000000.0,-173228000.0,1382394000.0,166434057000.0,165051663000.0
BBG004S681W1,MTSS,МТС,eb85ff63-713d-4ace-b4c8-922c9a5fc812,1998381575,1998381575.0,0.41,448137068193.75,24.96,-103.14,0.58,-108.0,1.13,2.31,775853000000.0,17952000000.0,740363000000.0,-17039.42,2636352.22,2451160.8,258.2,188.7,,cd8063ad-73ad-4b31-bd0d-93138d9e99a2,0.0,0.48,0.0,RUB,0.0,0.0,389.61,35.0,15.61,35.0,,0.0,0.0,-6.89,8.98,0.0,0.0,2025-07-07T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,12.32,0.0,0.0,0.0,178030000000.0,0.0,0.0,0.0,16.13,2.52,47.81,0.0,9.61,95.67,0.0,1075448068193.75,2115,"МТС, ПАО",1027700149124.0,7740000076.0,12247 - Публичные акционерные общества,,,81536105000.0,428983606000.0,,627601756000.0,,29021692000.0,1167143159000.0,1816415000.0,90285230000.0,6948870000.0,51850551000.0,86414415000.0,15228702000.0,181774000.0,162440727000.0,1329583886000.0,199838000.0,12624140000.0,,13982187000.0,30996000.0,88687420000.0,90276301000.0,437609160000.0,5043865000.0,180834863000.0,624608234000.0,403130796000.0,190624420000.0,8929000.0,,614699351000.0,1329583886000.0,-121728752000.0,90285230000.0,1239307585000.0,458207016000.0,216100315000.0,242106701000.0,78191706000.0,69746475000.0,94168520000.0,,12701014000.0,119160448000.0,69648780000.0,21263422000.0,36094444000.0,-361759000.0,37519595000.0,142553878000.0,407651799000.0,394236517000.0,,,327686015000.0,135075362000.0,65843760000.0,100424943000.0,547607000.0,79965784000.0,143564600000.0,3185809000.0,,128783582000.0,8667956000.0,369777831000.0,103122755000.0,56733674000.0,197047795000.0,,-226213231000.0,474870485000.0,473736678000.0,1133807000.0,,,332175785000.0,,57765999000.0,262560900000.0,142694700000.0,-3552747000.0,1026086884000.0,1029639631000.0
BBG00475JZZ6,FEES,ФСК Россети,fe38c295-6cdf-4108-a7c8-d259721b8977,2113460101477,2113460101477.0,0.16,157664123570.18,0.0,0.09,0.1,-4.6,-2.41,-5.2,1616211000000.0,-84008000000.0,733261000000.0,40.15,3407034444.44,3320383600.0,0.09,0.06,,88e130e8-5b68-4b05-b9ae-baf32f5a3f21,0.0,0.52,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,218.84,474247000000.0,-234.89,-0.04,1.39,0.0,2021-07-15T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,8.11,0.0,0.0,0.0,-103389000000.0,1.06,0.0,0.0,9.21,-1.52,503.2,0.0,0.0,209.35,0.0,660453123570.18,3127,"РОССЕТИ, ПАО",1024701893336.0,4716016979.0,12247 - Публичные акционерные общества,,,10308903000.0,1057375974000.0,,471107788000.0,19366657000.0,158235227000.0,1716394549000.0,17178573000.0,1205113715000.0,9828862000.0,120725763000.0,16553475000.0,56658035000.0,,220944708000.0,1937339257000.0,1056730051000.0,,,31867163000.0,47886291000.0,67117495000.0,1203601000000.0,342452105000.0,,59985215000.0,402437320000.0,66463425000.0,209411600000.0,1512715000.0,437144000.0,331300937000.0,1937339257000.0,-15286373000.0,1205113715000.0,733738257000.0,354243440000.0,205328981000.0,148914459000.0,,11591475000.0,137322984000.0,23871933000.0,21842920000.0,19973816000.0,22508357000.0,522229744000.0,-336657366000.0,41818204000.0,-294839360000.0,-362398403000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCS00A0HG6Z8,OBNE,Обьнефтегазгеология - ао,1ca70caa-56a5-405d-b906-6be375ff9a1b,2526406,,,,,,,,,,,,,,,,,,,ffac99ad-bafa-430e-9750-e77a43176ede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422,"ОНГГ, ПАО",1028600579985.0,8602016394.0,12247 - Публичные акционерные общества,,,412852000.0,39915494000.0,,9905794000.0,4544292000.0,,55646894000.0,1855757000.0,5632947000.0,,10033533000.0,,2008333000.0,32000.0,13897655000.0,69544549000.0,3368000.0,,,,3368000.0,5626211000.0,5632947000.0,24482500000.0,636399000.0,,26915039000.0,11534523000.0,25378149000.0,,,36996563000.0,69544549000.0,-11480526000.0,5632947000.0,63911602000.0,70287899000.0,68581751000.0,1706148000.0,41782000.0,42216000.0,1622150000.0,72509000.0,1780333000.0,11668671000.0,2405095000.0,498172000.0,-6286756000.0,1379405000.0,-4126400000.0,3529073000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBG000MZL0Y6,PMSB,Пермэнергосбыт,b481b02b-7b2e-4270-bd9a-194969ca8cde,36210960,36210960.0,0.07,22132138752.0,7.62,5.93,0.4,76.3,32.92,5.3,54817532000.0,2904569000.0,0.0,0.0,160235.56,83446.8,707.0,220.0,,4d8209f9-3b75-437d-ad5f-2906d56f27e9,0.0,0.33,0.0,RUB,0.0,0.0,78.54,63.0,10.31,63.0,,0.0,0.0,170.98,80.21,0.0,0.0,2025-12-19T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,10.87,0.0,0.0,0.0,2387331000.0,0.0,0.0,0.0,7.1,9.27,23.15,0.0,6.02,0.0,0.0,0.0,2528,"ПЕРМЭНЕРГОСБЫТ, ПАО",1055902200353.0,5904123809.0,12247 - Публичные акционерные общества,,,15383000.0,917433000.0,,170833000.0,235612000.0,,1339261000.0,158127000.0,3703398000.0,4000.0,3971009000.0,118700000.0,4620801000.0,3837000.0,8872478000.0,10211739000.0,154584000.0,,219054000.0,,7729000.0,3322031000.0,3703398000.0,,182187000.0,11637000.0,193824000.0,,6158848000.0,,,6314517000.0,10211739000.0,2591089000.0,3703398000.0,6508341000.0,48611255000.0,44660687000.0,3950568000.0,1636865000.0,574915000.0,1738788000.0,190410000.0,803265000.0,5676000.0,1276355000.0,1355430000.0,2647712000.0,-575345000.0,2146161000.0,1659713000.0,45199516000.0,44058945000.0,2650000.0,,43326524000.0,40854487000.0,1365921000.0,5676000.0,330292000.0,1872992000.0,531772000.0,7422000.0,,333940000.0,190410000.0,699188000.0,345058000.0,,354130000.0,,-167416000.0,,,,,,1349216000.0,,1333260000.0,,-1349216000.0,356360000.0,45731288000.0,45374928000.0
TCS10A0JR6A6,RBCM,РБК,79e2504b-d7f4-4c10-9b93-b26ed179b220,365631010,365631010.0,0.35,4106036242.3,0.0,1.53,0.0,-3.72,8.93,0.0,0.0,0.0,7738000000.0,288.62,1208155.56,1213080.0,18.09,10.2,,45fb6af4-9076-4268-b038-ab7f37d15ab2,0.0,0.99,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,209.62,0.0,-109.66,0.0,0.0,0.0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,18.15,0.0,0.46,-12.41,0.0,8896036242.3,764,"ГК РБК, ПАО",1057746899572.0,7728547955.0,12247 - Публичные акционерные общества,4,,392000.0,2634000.0,,16446146000.0,1027489000.0,,17476661000.0,1000.0,-3620360000.0,,8430543000.0,1210960000.0,235000.0,387000.0,9642126000.0,27118787000.0,234000.0,,,3454990000.0,35000.0,-7075619000.0,-3620360000.0,10826617000.0,244621000.0,2536000.0,11073774000.0,15522643000.0,286885000.0,,3847378000.0,19665373000.0,27118787000.0,4296516000.0,-3620360000.0,30739147000.0,,,,,190174000.0,-190174000.0,,2462842000.0,2411688000.0,5588000.0,11585000.0,-145017000.0,-14973000.0,-159990000.0,-196171000.0,963229000.0,897000.0,2402000.0,,268692000.0,46589000.0,66511000.0,96770000.0,,694537000.0,401142000.0,,,401142000.0,,1095337000.0,,1095337000.0,,,-694195000.0,,,,,,342000.0,,,,-342000.0,,1364371000.0,1364371000.0
BBG004S687G6,MSRS,Россети Московский регион,e76b3967-dfa3-49a2-aa8a-8f67a0255f3c,48707091574,48707091574.0,0.11,79538680540.34,4.24,0.33,0.29,8.05,3.71,6.93,270710405000.0,18756950000.0,78507469000.0,32.27,21957777.78,18061800.0,1.75,1.03,,019029c2-6634-4536-a980-389575e09b74,0.0,0.58,0.0,RUB,0.0,0.0,39.09,0.15,9.22,0.15,,0.0,0.0,67.37,0.39,0.0,0.0,2025-07-08T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,8.38,0.0,0.0,0.0,-17718680000.0,0.0,0.0,0.0,8.58,-4.49,54.21,0.0,10.47,-22.14,0.0,150152508540.34,2702,"РОССЕТИ МОСКОВСКИЙ РЕГИОН , ПАО РОССЕТИ МР, ПАО",1057746555811.0,5036065113.0,12247 - Публичные акционерные общества,15 245,,6237835000.0,434038851000.0,,2843602000.0,17763477000.0,,460883765000.0,5353824000.0,260501576000.0,2642207000.0,21320324000.0,170000000.0,17147879000.0,18466723000.0,65100957000.0,525984722000.0,24353546000.0,,,21680990000.0,1217678000.0,180985681000.0,228237895000.0,50880000000.0,32217426000.0,44012775000.0,127110201000.0,17196845000.0,113093658000.0,32263681000.0,194837000.0,170636626000.0,525984722000.0,-69466468000.0,260501576000.0,297746827000.0,247733759000.0,209625044000.0,38108715000.0,,123486000.0,37985229000.0,9611000.0,1399998000.0,5788211000.0,25646028000.0,30493760000.0,28758895000.0,-10355384000.0,19161023000.0,33137497000.0,287301443000.0,271609607000.0,435453000.0,,201283332000.0,144646223000.0,26065247000.0,4783179000.0,5169535000.0,86018111000.0,128827000.0,119216000.0,,,9611000.0,79624865000.0,76229246000.0,,170000000.0,3225619000.0,-79496038000.0,41169120000.0,1169120000.0,,,40000000000.0,35190246000.0,,6956347000.0,27251558000.0,5978874000.0,12500947000.0,328599390000.0,316098443000.0
BBG004S68473,IRAO,Интер РАО ЕЭС,efee0066-e7ca-4f56-a671-b22135b0e042,104400000000,104400000000.0,0.32,362424600000.0,2.41,0.32,0.21,14.12,10.32,8.84,1700299000000.0,150389000000.0,20238000000.0,1.81,218411277.78,223123792.0,4.0,2.58,,2dfbc1fd-b92a-436e-b011-928c79e805f2,0.0,0.49,0.0,RUB,0.0,0.0,24.56,0.35,10.19,0.35,,22.43,189754000000.0,79.99,1.44,0.67,0.0,2025-06-09T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,6.41,0.0,0.0,0.0,-73013000000.0,-1.24,0.0,0.0,13.87,-4.96,50.03,0.0,0.0,234.8,0.0,126481600000.0,1259,"ИНТЕР РАО, ПАО",1022302933630.0,2320109650.0,12247 - Публичные акционерные общества,,,101242000.0,2055453000.0,,384170662000.0,3005970000.0,10653639000.0,399986966000.0,240000.0,470198618000.0,22744000.0,34039127000.0,197071381000.0,175603683000.0,9632000.0,406746807000.0,806733773000.0,293339675000.0,,-3142668000.0,195422669000.0,13841205000.0,-29338855000.0,470198618000.0,1634373000.0,,,1749250000.0,321347719000.0,13424734000.0,,12095000.0,334785905000.0,806733773000.0,196206221000.0,470198618000.0,336535155000.0,52912715000.0,42854286000.0,10058429000.0,5184171000.0,10732345000.0,-5858087000.0,28444888000.0,65028882000.0,49002348000.0,3224285000.0,1436962000.0,40400658000.0,-1808912000.0,38875979000.0,-4070764000.0,67521296000.0,46433924000.0,36055000.0,,134044290000.0,47274257000.0,7936799000.0,47978026000.0,2448225000.0,-66522994000.0,369084124000.0,20806000.0,3355000000.0,54821603000.0,73008785000.0,377253001000.0,105366000.0,21688882000.0,131454103000.0,,-8168877000.0,181746830000.0,181743395000.0,,3435000.0,,203381549000.0,,33615280000.0,169320000000.0,-21634719000.0,-96326590000.0,618352250000.0,714678840000.0
BBG002BCQK67,NSVZ,Наука-Связь,ab6b243d-5df0-4cf0-9337-c65d3019cfde,15701562,15701562.0,0.0,4341481893.0,15.75,1.16,0.44,7.45,2.78,2.82,9786360000.0,275568000.0,4147975000.0,110.95,25444.44,46399.6,414.5,218.0,,88c3b1dd-cf86-48b6-b479-464ce1149472,0.0,0.62,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1527666000.0,3725.04,17.55,5.48,0.0,2014-10-03T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-735585000.0,2.64,0.0,0.0,38.15,-5.9,737.28,0.0,80.68,376.8,0.0,8377486893.0,2168,"НАУКА-СВЯЗЬ, ПАО",1077761976852.0,7714716995.0,12247 - Публичные акционерные общества,14,,3269000.0,4151000.0,,2237823000.0,7463000.0,,2252706000.0,338000.0,2235030000.0,3000.0,23552000.0,1122794000.0,1661000.0,88000.0,1148436000.0,3401142000.0,15702000.0,-11000.0,,2208840000.0,278000.0,10221000.0,2235030000.0,,1093000.0,1023000.0,2116000.0,1153491000.0,4956000.0,,2504000.0,1163996000.0,3401142000.0,18091000.0,2235030000.0,1166112000.0,67246000.0,38214000.0,29032000.0,,40524000.0,-11492000.0,19500000.0,217997000.0,220405000.0,2634000.0,6808000.0,1426000.0,4254000.0,5674000.0,-15666000.0,68896000.0,66857000.0,,,90989000.0,33409000.0,55342000.0,,32000.0,-22093000.0,1811526000.0,,,1573774000.0,237752000.0,2187353000.0,224000.0,,2187129000.0,,-375827000.0,2180623000.0,1930366000.0,,,248661000.0,1781231000.0,,,1565209000.0,399392000.0,1472000.0,4061045000.0,4059573000.0
TCS20A0J2QG8,BLNG,Белон,e6736c72-6619-4dbc-ae7f-af11e55510c1,1150000000,1150000000.0,0.17,14099000000.0,0.0,1.27,2274.4,-12.74,-12.15,-23842.22,6199000.0,-1477979000.0,0.0,0.0,683544.44,971800.0,19.36,10.63,,f93377cf-2944-47bb-a90f-25359d2f133c,0.0,0.95,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-432.0,-1.29,0.0,0.0,2009-05-06T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-14283000.0,0.0,0.0,0.0,0.0,-987.12,10.68,0.0,0.0,0.0,0.0,0.0,392,"БЕЛОН, ОАО",1025403902303.0,5410102823.0,12247 - Публичные акционерные общества,,,,1713000.0,,1423738000.0,557578000.0,1700000.0,1984729000.0,,8372896000.0,,5319773000.0,1068842000.0,40000.0,72000.0,6388727000.0,8373456000.0,11500000.0,,,1423398000.0,2875000.0,6935123000.0,8372896000.0,,,,,,531000.0,,,560000.0,8373456000.0,5319282000.0,8372896000.0,560000.0,6199000.0,134000.0,6065000.0,,3130000.0,2935000.0,,96489000.0,,9000.0,1206000.0,98227000.0,91732000.0,189957000.0,1738000.0,7164000.0,,6199000.0,,15102000.0,2425000.0,879000.0,,9600000.0,-7938000.0,15113000.0,,,15090000.0,23000.0,7200000.0,,,7200000.0,,7913000.0,,,,,,,,,,,-25000.0,22277000.0,22302000.0
BBG00475KKY8,NVTK,НОВАТЭК,2d850de1-466d-443d-b7fd-e78bf41146fb,3036306000,3036306000.0,0.21,3549138083400.0,9.41,1.19,2.22,13.09,10.14,23.6,1597767000000.0,377116000000.0,342711000000.0,11.52,2258984.33,2018890.2,1350.0,966.6,,0da66728-6c30-44c4-9264-df8fac2467ee,0.0,0.92,0.0,RUB,0.0,0.0,66.14,82.15,7.03,82.15,,118.5,998768000000.0,-43.38,124.2,3.66,0.0,2025-10-06T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,5.81,0.0,0.0,0.0,0.0,0.11,0.0,0.0,12.71,0.0,79.17,0.0,10.15,110.42,0.0,3657517083400.0,2261,"НОВАТЭК, ПАО",1026303117642.0,6316031581.0,12247 - Публичные акционерные общества,,,1554719000.0,18185415000.0,,1196094370000.0,5167042000.0,2571378000.0,1223572924000.0,16557798000.0,1855820323000.0,202751000.0,1146740882000.0,102323260000.0,31890096000.0,2879311000.0,1300594098000.0,2524167022000.0,303631000.0,,,23348870000.0,15182000.0,1830227903000.0,1853895586000.0,215331776000.0,50039055000.0,14274207000.0,279645038000.0,112142673000.0,268528146000.0,1924737000.0,3108070000.0,390626398000.0,2524167022000.0,923552560000.0,1855820323000.0,670271436000.0,938160995000.0,576235020000.0,361925975000.0,160466905000.0,41748815000.0,159710255000.0,119883064000.0,73362885000.0,18635752000.0,274563392000.0,232095155000.0,376788689000.0,-60522923000.0,316457142000.0,202178492000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBG002YFXL29,UNKL,ЮУНК,27505259-9ad1-43a8-b9ac-09385f3f2a29,599737,599737.0,0.0,2920719190.0,0.0,0.76,18.32,-4.98,-3.75,-119.73,159454000.0,-190920000.0,0.0,0.0,1036.78,1475.88,7550.0,3840.0,,69e56041-ddab-4151-9832-e0a1e9f83a42,0.0,0.78,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-318.03,-318.34,0.0,0.0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.34,0.0,8.05,0.0,22.53,0.0,0.0,0.0,1535,"КОМБИНАТ ЮЖУРАЛНИКЕЛЬ, ПАО",1025601931410.0,5613000143.0,12247 - Публичные акционерные общества,129,,308000.0,,,6368231000.0,862051000.0,,7230590000.0,13058000.0,8388055000.0,,2042413000.0,,104000.0,711000.0,2056286000.0,9286876000.0,600000.0,,,,90000.0,8387365000.0,8388055000.0,,24780000.0,296458000.0,616199000.0,,272667000.0,,,282622000.0,9286876000.0,1782908000.0,8388055000.0,898821000.0,216802000.0,187150000.0,29652000.0,22838000.0,127178000.0,-120364000.0,,236573000.0,35247000.0,14111000.0,154908000.0,-59835000.0,512000.0,108144000.0,-261161000.0,240677000.0,222724000.0,3184000.0,,409575000.0,291062000.0,115198000.0,,3315000.0,-168898000.0,5267673000.0,,,168030000.0,,5099643000.0,,5099643000.0,,,168030000.0,,,,,,,,,,,-868000.0,5508350000.0,5509218000.0
